ra,dec,mag
7.44708832253851,86.0019344649679,9.219309
71.9688579152868,85.0060206534204,9.223148
155.222022020409,85.4338017947377,9.226456
277.276539964231,86.3584148263001,9.227934
113.561234271562,88.193584123527,9.233725
199.989061686899,85.7720427781998,9.23556
39.0456154183222,84.5993351802794,9.2356825
10.5134434885481,85.3470705710723,9.241306
158.567928966363,86.804111934522,9.242477
355.716383394769,88.8455133149538,9.244101
305.34033321633,88.2594375333027,9.245131
40.3583716129228,84.2815835712011,9.246157
71.4147006135459,84.9412638599798,9.24708
293.368289304241,88.857683540779,9.252437
120.471635199918,85.5704590764842,9.255535
188.693814133158,87.3027575332934,9.25746
353.008976924306,85.359664614713,9.264522
62.5644445372045,85.0312394194347,9.266774
21.7292081715458,84.7354219862928,9.268933
325.690282010902,85.209392980074,9.270397
326.290849699497,85.904511881843,9.273572
229.427717361135,86.5909482424205,9.273816
118.266451587761,86.7211828788524,9.276793
340.788165811966,86.6098489895998,9.284929
93.1602892452984,85.0468326572755,9.285999
335.754096997259,85.7371886834503,9.289572
100.048061806515,85.1656610001146,9.290386
187.113097178189,88.6755953649691,9.292762
32.0223459022737,84.3717831693032,9.300586
52.8718510715032,85.7253081947681,9.301924
52.6462217687793,87.5142949003204,9.302963
324.295674910152,86.7878738865627,9.310146
77.2319046210984,87.1716798816405,9.31043
13.6711584611381,87.822915101847,9.311549
277.921475300455,88.8796450457926,9.31228
43.5065082198017,85.4050507230005,9.3155575
28.3723798612529,85.936105020107,9.3156185
356.06062928725,85.3244944025611,9.317755
130.969436222231,86.2283988671776,9.320201
284.949281350943,88.0963265918826,9.321996
333.338823452549,84.7605096005389,9.323416
282.053770260659,85.6170495634932,9.323682
134.02132387154,85.6072156675262,9.324242
308.776198105597,85.8357228039007,9.325334
2.52125248471931,86.0230661472546,9.325367
312.351946927818,87.8963306958998,9.325981
131.396010035932,86.3567529737234,9.328111
17.5690193716517,86.4447145790909,9.331172
40.9426250033533,88.6337075009391,9.332457
254.201011429833,87.8753108862647,9.338306
172.552230685917,88.7498247320906,9.339626
84.0948167120298,87.8315457147061,9.340473
179.982500525074,86.9951675708759,9.346809
202.833504544879,86.0681925127146,9.346826
335.223200930815,87.7946703577428,9.3482685
52.8831296124117,84.6138653640852,9.34969
83.7150731588934,86.8457574185726,9.351801
245.91545821439,88.4412744204894,9.355805
